,Date,NO2,NOX as NO2,PM10,PM2.5,Station ID,Day,Year,Week of Year,Month,Hour,Lufttryck reducerat havsytans nivå,Lufttemperatur,Nederbördsmängd,Relativ Luftfuktighet
221,2014-01-10 05:00:00,18.1,51.1,1.9,-3.0,18644,Friday,2014,2,1,5,983.5,0.6,0.8,100
222,2014-01-10 06:00:00,32.6,104.7,1.5,,18644,Friday,2014,2,1,6,984.4,1.0,0.5,100
223,2014-01-10 07:00:00,26.9,86.8,1.2,,18644,Friday,2014,2,1,7,985.7,0.9,0.2,98
224,2014-01-10 08:00:00,27.8,89.3,3.2,-2.5,18644,Friday,2014,2,1,8,987.2,1.0,0.0,97
225,2014-01-10 09:00:00,19.1,76.9,0.4,,18644,Friday,2014,2,1,9,988.8,1.0,0.0,95
226,2014-01-10 10:00:00,20.3,76.4,-0.6,,18644,Friday,2014,2,1,10,990.2,0.9,0.0,94
227,2014-01-10 11:00:00,27.2,130.5,0.7,-1.2,18644,Friday,2014,2,1,11,991.4,0.8,0.0,92
228,2014-01-10 12:00:00,31.8,133.8,4.4,-1.4,18644,Friday,2014,2,1,12,992.6,0.3,0.0,95
229,2014-01-10 13:00:00,33.1,116.3,7.8,0.7,18644,Friday,2014,2,1,13,993.9,-0.2,0.0,94
230,2014-01-10 14:00:00,34.6,115.0,3.6,0.7,18644,Friday,2014,2,1,14,995.1,-0.2,0.0,88
231,2014-01-10 15:00:00,32.4,104.5,6.0,0.9,18644,Friday,2014,2,1,15,996.5,-1.1,0.0,89
232,2014-01-10 16:00:00,29.4,85.2,10.2,3.8,18644,Friday,2014,2,1,16,997.5,-1.9,0.0,91
233,2014-01-10 17:00:00,25.2,71.8,10.5,2.4,18644,Friday,2014,2,1,17,998.7,-2.2,0.0,92
234,2014-01-10 18:00:00,21.2,58.1,12.7,2.6,18644,Friday,2014,2,1,18,999.4,-2.9,0.0,93
235,2014-01-10 19:00:00,18.7,49.8,14.5,4.3,18644,Friday,2014,2,1,19,1000.3,-3.1,0.0,93
236,2014-01-10 20:00:00,16.2,40.9,12.4,1.2,18644,Friday,2014,2,1,20,1000.6,-3.3,0.0,92
237,2014-01-10 21:00:00,13.9,34.8,15.2,1.9,18644,Friday,2014,2,1,21,1001.3,-3.2,0.0,90
238,2014-01-10 22:00:00,10.8,25.7,12.9,3.3,18644,Friday,2014,2,1,22,1001.5,-3.3,0.0,90
239,2014-01-10 23:00:00,10.6,24.6,8.6,3.5,18644,Friday,2014,2,1,23,1001.8,-3.3,0.0,90
240,2014-01-11 00:00:00,7.8,16.9,17.3,2.1,18644,Saturday,2014,2,1,0,1002.0,-3.2,0.0,89
241,2014-01-11 01:00:00,7.7,18.4,17.7,4.3,18644,Saturday,2014,2,1,1,1002.0,-3.2,0.0,90
242,2014-01-11 02:00:00,8.1,16.9,12.3,0.5,18644,Saturday,2014,2,1,2,1002.0,-3.4,0.0,91
243,2014-01-11 03:00:00,8.6,16.3,7.3,3.8,18644,Saturday,2014,2,1,3,1001.1,-3.2,0.0,90
244,2014-01-11 04:00:00,13.6,27.3,12.7,7.8,18644,Saturday,2014,2,1,4,1000.8,-3.2,0.1,95
245,2014-01-11 05:00:00,24.5,61.5,8.7,6.4,18644,Saturday,2014,2,1,5,1000.7,-3.2,0.6,97
246,2014-01-11 06:00:00,29.8,84.1,8.7,4.5,18644,Saturday,2014,2,1,6,1000.7,-3.5,0.6,97
247,2014-01-11 07:00:00,23.4,53.8,5.2,0.9,18644,Saturday,2014,2,1,7,1000.9,-3.8,0.5,98
248,2014-01-11 08:00:00,25.5,58.9,4.6,2.7,18644,Saturday,2014,2,1,8,1001.0,-3.8,0.5,98
249,2014-01-11 09:00:00,26.6,75.8,5.0,1.4,18644,Saturday,2014,2,1,9,1001.2,-3.6,0.2,97
250,2014-01-11 10:00:00,32.8,90.9,21.2,1.7,18644,Saturday,2014,2,1,10,1001.2,-3.1,0.0,96
251,2014-01-11 11:00:00,40.0,119.9,38.8,2.4,18644,Saturday,2014,2,1,11,1000.8,-2.5,0.0,95
252,2014-01-11 12:00:00,31.3,76.7,23.9,4.1,18644,Saturday,2014,2,1,12,1000.7,-2.2,0.0,94
253,2014-01-11 13:00:00,40.8,103.9,29.8,6.6,18644,Saturday,2014,2,1,13,1000.9,-2.0,0.2,94
254,2014-01-11 14:00:00,47.8,126.4,29.4,1.8,18644,Saturday,2014,2,1,14,1001.3,-2.1,0.4,94
255,2014-01-11 15:00:00,43.1,111.0,13.4,1.9,18644,Saturday,2014,2,1,15,1001.0,-2.2,0.0,97
256,2014-01-11 16:00:00,38.1,84.4,6.6,0.6,18644,Saturday,2014,2,1,16,1000.9,-2.7,0.0,90
257,2014-01-11 17:00:00,25.4,48.8,2.9,,18644,Saturday,2014,2,1,17,1001.0,-3.0,0.0,88
258,2014-01-11 18:00:00,30.2,69.2,3.7,-1.4,18644,Saturday,2014,2,1,18,1000.9,-3.3,0.0,89
259,2014-01-11 19:00:00,20.9,41.6,2.8,-2.0,18644,Saturday,2014,2,1,19,1000.7,-3.7,0.0,91
260,2014-01-11 20:00:00,19.8,37.4,1.5,-0.5,18644,Saturday,2014,2,1,20,1001.3,-4.1,0.0,89
261,2014-01-11 21:00:00,19.1,39.4,1.8,-0.1,18644,Saturday,2014,2,1,21,1001.4,-4.0,0.0,90
262,2014-01-11 22:00:00,13.9,28.3,3.1,1.9,18644,Saturday,2014,2,1,22,1001.7,-4.2,0.0,91
263,2014-01-11 23:00:00,11.8,22.4,3.1,1.3,18644,Saturday,2014,2,1,23,1001.7,-4.1,0.0,91
264,2014-01-12 00:00:00,8.7,16.7,1.2,-0.7,18644,Sunday,2014,2,1,0,1002.2,-4.1,0.0,92
265,2014-01-12 01:00:00,7.5,12.8,-0.2,-2.6,18644,Sunday,2014,2,1,1,1002.6,-4.7,0.0,92
266,2014-01-12 02:00:00,6.1,9.9,0.6,0.1,18644,Sunday,2014,2,1,2,1003.1,-5.0,0.0,91
267,2014-01-12 03:00:00,7.5,11.6,2.6,1.8,18644,Sunday,2014,2,1,3,1003.5,-5.6,0.0,91
268,2014-01-12 04:00:00,5.5,10.7,2.3,-0.5,18644,Sunday,2014,2,1,4,1003.7,-6.3,0.0,91
269,2014-01-12 05:00:00,5.3,9.6,3.6,2.7,18644,Sunday,2014,2,1,5,1004.4,-6.8,0.0,89
270,2014-01-12 06:00:00,12.3,26.9,1.8,-0.2,18644,Sunday,2014,2,1,6,1004.8,-7.6,0.0,89
271,2014-01-12 07:00:00,15.3,31.5,2.9,1.5,18644,Sunday,2014,2,1,7,1005.2,-7.8,0.0,88
272,2014-01-12 08:00:00,15.4,33.1,1.5,0.0,18644,Sunday,2014,2,1,8,1005.6,-8.2,0.0,88
273,2014-01-12 09:00:00,22.2,49.2,4.8,4.5,18644,Sunday,2014,2,1,9,1006.1,-8.0,0.0,86
274,2014-01-12 10:00:00,26.7,62.7,7.3,4.8,18644,Sunday,2014,2,1,10,1006.0,-7.7,0.0,86
275,2014-01-12 11:00:00,28.5,80.9,5.0,2.7,18644,Sunday,2014,2,1,11,1005.9,-7.4,0.0,85
276,2014-01-12 12:00:00,26.8,63.5,5.1,1.2,18644,Sunday,2014,2,1,12,1006.1,-7.1,0.0,84
277,2014-01-12 13:00:00,29.1,71.7,5.0,0.8,18644,Sunday,2014,2,1,13,1006.3,-7.0,0.0,84
278,2014-01-12 14:00:00,28.3,66.5,4.5,0.0,18644,Sunday,2014,2,1,14,1007.0,-7.1,0.0,84
279,2014-01-12 15:00:00,23.2,56.2,6.0,2.1,18644,Sunday,2014,2,1,15,1007.5,-7.1,0.0,86
280,2014-01-12 16:00:00,28.2,64.1,5.5,1.8,18644,Sunday,2014,2,1,16,1007.9,-7.3,0.0,93
281,2014-01-12 17:00:00,24.2,56.6,6.6,3.3,18644,Sunday,2014,2,1,17,1008.3,-7.5,0.0,89
282,2014-01-12 18:00:00,21.3,59.3,6.2,1.7,18644,Sunday,2014,2,1,18,1009.0,-7.6,0.0,93
283,2014-01-12 19:00:00,17.2,40.4,3.8,0.4,18644,Sunday,2014,2,1,19,1009.7,-7.6,0.0,93
284,2014-01-12 20:00:00,12.8,27.3,4.1,2.0,18644,Sunday,2014,2,1,20,1010.5,-8.3,0.0,91
285,2014-01-12 21:00:00,12.2,27.7,1.3,-1.2,18644,Sunday,2014,2,1,21,1011.1,-8.6,0.0,90
286,2014-01-12 22:00:00,11.4,22.7,3.2,0.5,18644,Sunday,2014,2,1,22,1011.6,-9.0,0.0,90
287,2014-01-12 23:00:00,8.6,21.5,1.1,-0.7,18644,Sunday,2014,2,1,23,1012.1,-8.8,0.0,89
288,2014-01-13 00:00:00,5.0,10.4,1.2,1.1,18644,Monday,2014,3,1,0,1012.6,-8.8,0.0,89
289,2014-01-13 01:00:00,4.5,10.0,1.9,0.2,18644,Monday,2014,3,1,1,1013.4,-8.7,0.0,87
290,2014-01-13 02:00:00,3.9,10.2,1.2,-1.3,18644,Monday,2014,3,1,2,1014.0,-8.9,0.1,86
291,2014-01-13 03:00:00,7.0,12.0,3.8,4.1,18644,Monday,2014,3,1,3,1014.1,-8.2,0.0,86
292,2014-01-13 04:00:00,11.2,25.5,7.6,3.6,18644,Monday,2014,3,1,4,1014.4,-8.4,0.0,85
293,2014-01-13 05:00:00,26.9,73.3,7.0,1.9,18644,Monday,2014,3,1,5,1014.3,-8.3,0.0,87
294,2014-01-13 06:00:00,58.5,218.9,9.0,4.0,18644,Monday,2014,3,1,6,1015.5,-8.0,0.0,86
295,2014-01-13 07:00:00,63.7,248.2,6.2,3.0,18644,Monday,2014,3,1,7,1015.6,-7.8,0.0,88
296,2014-01-13 08:00:00,69.6,292.1,9.9,4.3,18644,Monday,2014,3,1,8,1016.0,-8.0,0.0,89
297,2014-01-13 09:00:00,62.7,274.3,11.1,5.9,18644,Monday,2014,3,1,9,1016.8,-8.8,0.0,89
298,2014-01-13 10:00:00,64.6,267.0,9.4,6.8,18644,Monday,2014,3,1,10,1016.1,-8.4,0.0,90
299,2014-01-13 11:00:00,71.8,289.9,13.8,6.6,18644,Monday,2014,3,1,11,1016.5,-7.3,0.0,86
300,2014-01-13 12:00:00,76.5,308.7,,4.3,18644,Monday,2014,3,1,12,1016.1,-6.5,0.0,85
301,2014-01-13 13:00:00,74.7,312.0,,3.0,18644,Monday,2014,3,1,13,1016.5,-6.0,0.0,83
302,2014-01-13 14:00:00,75.7,292.4,15.1,5.4,18644,Monday,2014,3,1,14,1016.7,-6.5,0.0,86
303,2014-01-13 15:00:00,78.2,294.3,16.1,7.7,18644,Monday,2014,3,1,15,1016.4,-7.0,0.0,89
304,2014-01-13 16:00:00,86.4,348.5,15.5,6.4,18644,Monday,2014,3,1,16,1016.6,-6.9,0.0,91
305,2014-01-13 17:00:00,84.0,292.8,14.3,7.8,18644,Monday,2014,3,1,17,1016.6,-6.9,0.0,93
306,2014-01-13 18:00:00,76.6,244.6,16.8,10.2,18644,Monday,2014,3,1,18,1016.9,-7.0,0.0,93
307,2014-01-13 19:00:00,72.0,232.4,16.0,9.2,18644,Monday,2014,3,1,19,1017.0,-7.3,0.0,93
308,2014-01-13 20:00:00,68.1,208.2,14.8,10.5,18644,Monday,2014,3,1,20,1017.1,-7.5,0.0,93
309,2014-01-13 21:00:00,58.5,145.6,13.0,7.3,18644,Monday,2014,3,1,21,1017.2,-7.9,0.0,93
310,2014-01-13 22:00:00,54.9,110.1,10.7,6.9,18644,Monday,2014,3,1,22,1016.9,-8.1,0.0,93
311,2014-01-13 23:00:00,53.1,110.2,12.1,6.8,18644,Monday,2014,3,1,23,1017.1,-7.6,0.0,93
312,2014-01-14 00:00:00,44.4,94.5,10.9,7.2,18644,Tuesday,2014,3,1,0,1017.0,-7.5,0.0,94
313,2014-01-14 01:00:00,39.2,86.2,11.6,8.4,18644,Tuesday,2014,3,1,1,1017.0,-7.5,0.0,95
314,2014-01-14 02:00:00,34.6,73.6,8.0,5.3,18644,Tuesday,2014,3,1,2,1016.7,-6.8,0.0,93
315,2014-01-14 03:00:00,29.6,62.2,6.5,4.7,18644,Tuesday,2014,3,1,3,1016.9,-6.2,0.0,89
316,2014-01-14 04:00:00,25.1,47.6,5.6,1.0,18644,Tuesday,2014,3,1,4,1016.8,-6.2,0.0,89
317,2014-01-14 05:00:00,17.7,40.1,6.6,3.2,18644,Tuesday,2014,3,1,5,1016.7,-6.1,0.0,88
318,2014-01-14 06:00:00,53.8,179.3,10.2,3.9,18644,Tuesday,2014,3,1,6,1016.8,-5.8,0.0,88
319,2014-01-14 07:00:00,40.4,104.9,8.5,2.8,18644,Tuesday,2014,3,1,7,1017.3,-5.6,0.0,89
320,2014-01-14 08:00:00,52.8,194.6,10.2,5.0,18644,Tuesday,2014,3,1,8,1017.7,-5.2,0.0,88
321,2014-01-14 09:00:00,60.0,224.7,12.4,5.8,18644,Tuesday,2014,3,1,9,1017.9,-5.2,0.0,87
322,2014-01-14 10:00:00,60.4,220.5,16.1,7.0,18644,Tuesday,2014,3,1,10,1017.8,-5.0,0.0,84
323,2014-01-14 11:00:00,51.1,158.5,11.7,3.0,18644,Tuesday,2014,3,1,11,1017.6,-4.6,0.0,81
324,2014-01-14 12:00:00,46.6,130.8,11.9,3.6,18644,Tuesday,2014,3,1,12,1017.9,-4.3,0.0,80
325,2014-01-14 13:00:00,48.6,142.4,9.3,5.2,18644,Tuesday,2014,3,1,13,1017.8,-4.3,0.0,79
326,2014-01-14 14:00:00,51.5,139.6,10.3,4.9,18644,Tuesday,2014,3,1,14,1017.8,-4.4,0.0,78
327,2014-01-14 15:00:00,45.5,117.6,8.4,2.0,18644,Tuesday,2014,3,1,15,1018.0,-4.6,0.0,79
328,2014-01-14 16:00:00,41.2,84.2,6.9,2.8,18644,Tuesday,2014,3,1,16,1018.1,-4.7,0.0,80
329,2014-01-14 17:00:00,36.4,71.8,8.1,4.2,18644,Tuesday,2014,3,1,17,1018.4,-4.8,0.0,78
330,2014-01-14 18:00:00,26.7,42.8,9.3,4.6,18644,Tuesday,2014,3,1,18,1018.3,-4.8,0.0,80
331,2014-01-14 19:00:00,24.3,43.1,12.9,4.7,18644,Tuesday,2014,3,1,19,1018.5,-4.8,0.0,80
332,2014-01-14 20:00:00,24.4,43.1,12.1,4.7,18644,Tuesday,2014,3,1,20,1018.5,-4.8,0.0,79
333,2014-01-14 21:00:00,22.3,37.5,11.1,5.5,18644,Tuesday,2014,3,1,21,1018.5,-5.0,0.0,79
334,2014-01-14 22:00:00,12.0,15.3,10.3,3.3,18644,Tuesday,2014,3,1,22,1018.3,-5.2,0.0,80
335,2014-01-14 23:00:00,7.4,8.6,8.2,3.2,18644,Tuesday,2014,3,1,23,1018.4,-5.3,0.0,78
336,2014-01-15 00:00:00,7.2,9.0,7.2,2.7,18644,Wednesday,2014,3,1,0,1018.1,-5.2,0.0,79
337,2014-01-15 01:00:00,9.2,10.9,6.1,2.3,18644,Wednesday,2014,3,1,1,1018.0,-5.0,0.0,81
338,2014-01-15 02:00:00,9.5,12.4,8.6,4.3,18644,Wednesday,2014,3,1,2,1017.8,-5.3,0.0,81
339,2014-01-15 03:00:00,17.8,38.0,10.0,4.2,18644,Wednesday,2014,3,1,3,1017.5,-5.5,0.0,86
340,2014-01-15 04:00:00,21.4,39.7,8.8,5.2,18644,Wednesday,2014,3,1,4,1017.4,-5.8,0.0,88
341,2014-01-15 05:00:00,26.8,71.4,9.7,4.8,18644,Wednesday,2014,3,1,5,1017.1,-5.6,0.0,83
342,2014-01-15 06:00:00,48.0,152.7,13.0,7.8,18644,Wednesday,2014,3,1,6,1017.2,-5.8,0.0,86
343,2014-01-15 07:00:00,52.7,200.4,9.9,6.4,18644,Wednesday,2014,3,1,7,1017.3,-5.6,0.0,83
344,2014-01-15 08:00:00,80.5,426.4,19.5,11.1,18644,Wednesday,2014,3,1,8,1017.8,-5.7,0.0,88
345,2014-01-15 09:00:00,67.0,320.0,19.5,8.9,18644,Wednesday,2014,3,1,9,1017.9,-5.6,0.0,89
346,2014-01-15 10:00:00,66.7,266.0,16.1,7.2,18644,Wednesday,2014,3,1,10,1017.9,-5.2,0.0,88
347,2014-01-15 11:00:00,50.1,157.4,15.2,5.2,18644,Wednesday,2014,3,1,11,1017.6,-5.0,0.0,88
348,2014-01-15 12:00:00,46.9,154.4,11.9,6.4,18644,Wednesday,2014,3,1,12,1017.7,-4.7,0.0,86
349,2014-01-15 13:00:00,36.9,110.5,9.8,7.1,18644,Wednesday,2014,3,1,13,1017.6,-4.4,0.0,88
350,2014-01-15 14:00:00,35.6,89.0,11.6,7.1,18644,Wednesday,2014,3,1,14,1017.7,-4.6,0.0,89
351,2014-01-15 15:00:00,35.8,93.7,11.5,8.2,18644,Wednesday,2014,3,1,15,1018.1,-4.9,0.0,92
352,2014-01-15 16:00:00,34.4,72.4,9.5,5.2,18644,Wednesday,2014,3,1,16,1018.1,-4.8,0.0,93
353,2014-01-15 17:00:00,47.1,119.6,8.9,,18644,Wednesday,2014,3,1,17,1018.4,-4.8,0.0,92
354,2014-01-15 18:00:00,45.3,97.8,10.4,4.1,18644,Wednesday,2014,3,1,18,1018.4,-5.1,0.0,91
355,2014-01-15 19:00:00,36.6,63.9,8.2,3.2,18644,Wednesday,2014,3,1,19,1018.5,-4.9,0.1,91
356,2014-01-15 20:00:00,26.2,42.0,5.5,1.6,18644,Wednesday,2014,3,1,20,1018.9,-4.9,0.2,93
357,2014-01-15 21:00:00,18.4,30.0,5.0,1.8,18644,Wednesday,2014,3,1,21,1019.0,-4.9,0.2,94
358,2014-01-15 22:00:00,11.7,15.5,4.6,1.5,18644,Wednesday,2014,3,1,22,1019.1,-4.9,0.0,95
359,2014-01-15 23:00:00,19.3,29.7,6.0,2.4,18644,Wednesday,2014,3,1,23,1019.2,-5.1,0.0,95
360,2014-01-16 00:00:00,22.7,33.0,7.2,2.8,18644,Thursday,2014,3,1,0,1019.3,-5.3,0.0,96
361,2014-01-16 01:00:00,27.1,41.0,9.4,4.9,18644,Thursday,2014,3,1,1,1019.6,-4.8,0.0,97
362,2014-01-16 02:00:00,30.5,53.6,12.3,7.0,18644,Thursday,2014,3,1,2,1019.5,-4.2,0.0,97
363,2014-01-16 03:00:00,33.0,74.5,9.0,5.1,18644,Thursday,2014,3,1,3,1019.8,-4.2,0.1,97
364,2014-01-16 04:00:00,28.8,68.4,11.8,3.3,18644,Thursday,2014,3,1,4,1019.6,-4.5,0.0,97
365,2014-01-16 05:00:00,48.6,163.1,27.3,4.2,18644,Thursday,2014,3,1,5,1019.8,-3.6,0.0,96
366,2014-01-16 06:00:00,19.6,53.0,8.2,2.1,18644,Thursday,2014,3,1,6,1020.1,-3.1,0.5,90
367,2014-01-16 07:00:00,27.0,50.2,4.0,2.6,18644,Thursday,2014,3,1,7,1020.4,-3.0,0.3,90
368,2014-01-16 08:00:00,26.2,52.1,7.1,3.6,18644,Thursday,2014,3,1,8,1020.8,-3.1,0.3,91
369,2014-01-16 09:00:00,20.2,37.8,6.3,2.8,18644,Thursday,2014,3,1,9,1021.1,-3.0,0.1,85
370,2014-01-16 10:00:00,20.2,39.9,6.4,2.1,18644,Thursday,2014,3,1,10,1021.2,-2.9,0.0,73
371,2014-01-16 11:00:00,37.3,87.3,12.2,1.5,18644,Thursday,2014,3,1,11,1021.1,-3.0,0.0,74
372,2014-01-16 12:00:00,28.3,62.2,,,18644,Thursday,2014,3,1,12,1021.2,-2.5,0.0,72
373,2014-01-16 13:00:00,28.1,64.4,,,18644,Thursday,2014,3,1,13,1020.9,-2.9,0.0,78
374,2014-01-16 14:00:00,31.8,65.8,,,18644,Thursday,2014,3,1,14,1020.8,-3.3,0.0,87
375,2014-01-16 15:00:00,26.5,42.5,,,18644,Thursday,2014,3,1,15,1020.7,-3.3,0.0,91
376,2014-01-16 16:00:00,29.5,54.2,5.8,1.2,18644,Thursday,2014,3,1,16,1020.6,-3.6,0.0,91
377,2014-01-16 17:00:00,49.2,87.2,6.3,-0.1,18644,Thursday,2014,3,1,17,1020.3,-3.7,0.1,78
378,2014-01-16 18:00:00,49.1,88.7,6.9,0.7,18644,Thursday,2014,3,1,18,1020.3,-4.5,0.0,83
379,2014-01-16 19:00:00,42.2,68.3,5.1,0.9,18644,Thursday,2014,3,1,19,1020.3,-5.2,0.0,87
380,2014-01-16 20:00:00,82.1,225.4,13.2,6.0,18644,Thursday,2014,3,1,20,1020.5,-5.2,0.0,86
381,2014-01-16 21:00:00,78.8,200.8,11.1,4.1,18644,Thursday,2014,3,1,21,1020.5,-6.4,0.0,91
382,2014-01-16 22:00:00,53.6,110.3,6.1,1.6,18644,Thursday,2014,3,1,22,1020.5,-6.6,0.0,92
383,2014-01-16 23:00:00,36.7,70.6,4.9,1.6,18644,Thursday,2014,3,1,23,1020.2,-6.7,0.0,91
384,2014-01-17 00:00:00,18.1,22.0,2.6,0.7,18644,Friday,2014,3,1,0,1020.0,-6.9,0.0,92
385,2014-01-17 01:00:00,29.1,46.7,2.9,0.3,18644,Friday,2014,3,1,1,1019.9,-7.1,0.0,92
386,2014-01-17 02:00:00,35.9,64.9,2.9,0.6,18644,Friday,2014,3,1,2,1020.0,-7.2,0.0,90
387,2014-01-17 03:00:00,15.2,20.4,2.4,0.3,18644,Friday,2014,3,1,3,1020.2,-7.5,0.0,91
388,2014-01-17 04:00:00,9.2,12.3,2.0,-1.6,18644,Friday,2014,3,1,4,1019.8,-7.9,0.0,92
389,2014-01-17 05:00:00,22.8,45.1,3.0,-0.5,18644,Friday,2014,3,1,5,1019.3,-8.1,0.0,91
390,2014-01-17 06:00:00,38.7,84.3,6.2,2.0,18644,Friday,2014,3,1,6,1019.2,-8.3,0.0,91
391,2014-01-17 07:00:00,65.5,191.9,10.0,5.1,18644,Friday,2014,3,1,7,1019.5,-8.4,0.0,92
392,2014-01-17 08:00:00,90.1,445.1,13.9,6.2,18644,Friday,2014,3,1,8,1019.6,-7.8,0.0,93
393,2014-01-17 09:00:00,87.7,439.1,16.7,7.2,18644,Friday,2014,3,1,9,1019.4,-7.5,0.4,93
394,2014-01-17 10:00:00,74.4,295.0,11.6,5.3,18644,Friday,2014,3,1,10,1019.3,-6.7,0.0,92
395,2014-01-17 11:00:00,58.2,198.2,11.7,4.2,18644,Friday,2014,3,1,11,1018.9,-6.0,0.0,92
396,2014-01-17 12:00:00,60.7,195.9,11.2,4.7,18644,Friday,2014,3,1,12,1018.7,-5.3,0.0,95
397,2014-01-17 13:00:00,46.8,152.9,11.5,3.1,18644,Friday,2014,3,1,13,1018.4,-4.0,0.1,94
398,2014-01-17 14:00:00,23.7,58.2,5.9,-0.2,18644,Friday,2014,3,1,14,1018.5,-4.3,0.1,84
399,2014-01-17 15:00:00,17.3,27.4,4.4,0.5,18644,Friday,2014,3,1,15,1018.5,-4.3,0.0,78
400,2014-01-17 16:00:00,18.2,29.2,3.3,0.1,18644,Friday,2014,3,1,16,1018.6,-3.6,0.1,72
401,2014-01-17 17:00:00,14.8,24.7,3.3,-0.2,18644,Friday,2014,3,1,17,1018.8,-3.9,0.0,81
402,2014-01-17 18:00:00,12.6,23.0,3.6,-0.2,18644,Friday,2014,3,1,18,1019.0,-4.0,0.0,81
403,2014-01-17 19:00:00,23.8,45.3,8.0,5.6,18644,Friday,2014,3,1,19,1019.1,-3.8,0.1,92
404,2014-01-17 20:00:00,16.5,24.2,7.2,2.3,18644,Friday,2014,3,1,20,1019.5,-3.8,0.0,78
405,2014-01-17 21:00:00,7.2,12.9,3.2,0.0,18644,Friday,2014,3,1,21,1019.7,-3.8,0.0,80
406,2014-01-17 22:00:00,4.8,7.7,4.8,2.3,18644,Friday,2014,3,1,22,1019.9,-3.9,0.1,85
407,2014-01-17 23:00:00,5.3,6.9,3.9,2.2,18644,Friday,2014,3,1,23,1019.7,-3.5,0.0,73
408,2014-01-18 00:00:00,2.9,3.3,6.1,3.3,18644,Saturday,2014,3,1,0,1019.9,-3.5,0.0,74
409,2014-01-18 01:00:00,1.8,2.2,6.4,4.2,18644,Saturday,2014,3,1,1,1020.1,-3.8,0.0,78
410,2014-01-18 02:00:00,2.4,3.3,5.8,1.0,18644,Saturday,2014,3,1,2,1020.2,-4.1,0.4,84
411,2014-01-18 03:00:00,2.2,3.8,5.2,1.5,18644,Saturday,2014,3,1,3,1020.5,-4.0,0.1,81
412,2014-01-18 04:00:00,3.1,4.3,7.0,1.5,18644,Saturday,2014,3,1,4,1020.8,-4.1,0.0,87
413,2014-01-18 05:00:00,2.0,2.3,6.1,1.5,18644,Saturday,2014,3,1,5,1021.0,-4.0,0.2,83
414,2014-01-18 06:00:00,5.9,9.5,4.9,2.4,18644,Saturday,2014,3,1,6,1021.4,-3.9,0.0,83
415,2014-01-18 07:00:00,9.3,16.9,8.8,3.1,18644,Saturday,2014,3,1,7,1021.6,-3.6,0.0,82
416,2014-01-18 08:00:00,10.1,18.5,9.0,3.2,18644,Saturday,2014,3,1,8,1022.2,-3.9,0.0,91
417,2014-01-18 09:00:00,9.8,21.8,9.0,3.0,18644,Saturday,2014,3,1,9,1022.7,-3.4,0.1,84
418,2014-01-18 10:00:00,11.6,22.9,8.3,1.4,18644,Saturday,2014,3,1,10,1023.4,-3.7,0.1,89
419,2014-01-18 11:00:00,10.1,23.3,6.5,2.4,18644,Saturday,2014,3,1,11,1023.9,-3.6,0.2,83
420,2014-01-18 12:00:00,9.7,20.3,6.3,3.1,18644,Saturday,2014,3,1,12,1024.0,-3.6,0.2,79
421,2014-01-18 13:00:00,9.2,18.0,4.9,2.4,18644,Saturday,2014,3,1,13,1024.2,-3.7,0.1,86
422,2014-01-18 14:00:00,10.6,20.2,5.8,4.3,18644,Saturday,2014,3,1,14,1024.8,-3.8,0.2,86
423,2014-01-18 15:00:00,12.1,22.6,3.4,0.9,18644,Saturday,2014,3,1,15,1025.2,-3.8,0.1,86
424,2014-01-18 16:00:00,11.5,22.7,4.0,1.2,18644,Saturday,2014,3,1,16,1025.6,-3.7,0.1,83
425,2014-01-18 17:00:00,9.9,16.4,2.6,-0.6,18644,Saturday,2014,3,1,17,1026.0,-3.6,0.0,77
426,2014-01-18 18:00:00,8.0,12.9,5.3,2.6,18644,Saturday,2014,3,1,18,1026.5,-3.3,0.0,75
427,2014-01-18 19:00:00,9.4,19.1,6.3,3.8,18644,Saturday,2014,3,1,19,1026.9,-3.4,0.0,75
428,2014-01-18 20:00:00,10.9,20.8,6.1,3.0,18644,Saturday,2014,3,1,20,1027.5,-3.2,0.0,75
429,2014-01-18 21:00:00,5.6,8.2,4.0,1.5,18644,Saturday,2014,3,1,21,1027.9,-3.3,0.0,75
430,2014-01-18 22:00:00,4.9,7.2,6.7,1.5,18644,Saturday,2014,3,1,22,1028.1,-3.1,0.0,75
431,2014-01-18 23:00:00,4.1,4.8,3.7,1.3,18644,Saturday,2014,3,1,23,1028.4,-3.0,0.0,73
432,2014-01-19 00:00:00,2.7,2.9,4.6,2.2,18644,Sunday,2014,3,1,0,1028.8,-3.2,0.0,76
433,2014-01-19 01:00:00,2.4,2.4,6.0,2.6,18644,Sunday,2014,3,1,1,1028.9,-3.2,0.0,77
434,2014-01-19 02:00:00,2.8,3.1,5.8,3.7,18644,Sunday,2014,3,1,2,1029.2,-3.4,0.0,78
435,2014-01-19 03:00:00,1.6,1.4,7.4,3.7,18644,Sunday,2014,3,1,3,1029.4,-3.6,0.0,79
436,2014-01-19 04:00:00,1.1,1.0,7.5,4.9,18644,Sunday,2014,3,1,4,1029.5,-3.8,0.0,84
437,2014-01-19 05:00:00,1.4,1.8,8.1,,18644,Sunday,2014,3,1,5,1029.5,-3.8,0.1,86
438,2014-01-19 06:00:00,2.4,2.8,9.1,3.9,18644,Sunday,2014,3,1,6,1029.7,-3.8,0.1,86
